Trial,Preamble,Stimulus,True_Category,Item,Rank,Category
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, albatross is ",absent,present,albatross,34,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, condor is ",absent,present,condor,35,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, toucan is ",absent,absent,toucan,36,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, owl is ",absent,present,owl,37,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, pelican is ",absent,absent,pelican,38,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, goose is ",absent,absent,goose,39,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, vulture is ",absent,absent,vulture,40,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, stork is ",absent,present,stork,41,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, buzzard is ",absent,present,buzzard,42,birds
6,"Following is a list that contains a number of birds. After the list, a bird will be judged as either present or absent in the list. If the list contains the bird, answer with present. If the list does not contain the bird, answer with absent. The list of birds is: catbird, seagull, thrush, buzzard, robin, penguin, flamingo, peacock, egret, canary, albatross, cardinal, wren, condor, oriole, magpie, parrot, hummingbird, parakeet, falcon, ostrich, dove, starling, turkey, blackbird, stork, owl. According to the list, magpie is present. According to the list, kingfisher is absent. According to the list, swan is ",absent,absent,swan,43,birds
